          86  0.849999487      -5.03337942E-05  -7.90196471E-04  -5.02935327E-05   4.02615115E-08
          87  0.859999478      -5.68328505E-05  -5.09941776E-04  -5.67840943E-05   4.87561920E-08
          88  0.869999468      -6.05573623E-05  -2.37009546E-04  -6.05025962E-05   5.47661330E-08
          89  0.879999459      -6.16300458E-05   1.89425482E-05  -6.15718818E-05   5.81640052E-08
          90  0.889999449      -6.02625514E-05   2.49820121E-04  -6.02034452E-05   5.91062417E-08
          91  0.899999440      -5.67389616E-05   4.49250219E-04  -5.66812269E-05   5.77347237E-08
          92  0.909999430      -5.13981213E-05   6.12659380E-04  -5.13437699E-05   5.43514034E-08
          93  0.919999421      -4.46155755E-05   7.37275928E-04  -4.45663500E-05   4.92254912E-08
          94  0.929999411      -3.67858302E-05   8.22063652E-04  -3.67431021E-05   4.27280611E-08
          95  0.939999402      -2.83055779E-05   8.67595896E-04  -2.82703022E-05   3.52756615E-08
          96  0.949999392      -1.95584398E-05   8.75880767E-04  -1.95313096E-05   2.71302270E-08
          97  0.959999382      -1.09016601E-05   8.50148324E-04  -1.08829636E-05   1.86964826E-08
          98  0.969999373      -2.65505969E-06   7.94611813E-04  -2.64465189E-06   1.04078026E-08
          99  0.979999363       4.90753746E-06   7.14214286E-04   4.90994307E-06   2.40561349E-09
         100  0.989999354       1.15643106E-05   6.14371558E-04   1.15593475E-05   4.96311259E-09
         101  0.999999344       1.71489155E-05   5.00721799E-04   1.71374377E-05   1.14778231E-08
         102   1.00999939       2.15515083E-05   3.78890487E-04   2.15345790E-05   1.69293344E-08
         103   1.01999938       2.47175431E-05   2.54278188E-04   2.46962336E-05   2.13094609E-08
         104   1.02999938       2.66445768E-05   1.31877008E-04   2.66201223E-05   2.44544935E-08
         105   1.03999937       2.73774021E-05   1.61201824E-05   2.73509559E-05   2.64462869E-08
         106   1.04999936       2.70018572E-05  -8.92330136E-05   2.69746051E-05   2.72520992E-08
         107   1.05999935       2.56376588E-05  -1.81175710E-04   2.56106778E-05   2.69810698E-08
         108   1.06999934       2.34306408E-05  -2.57495907E-04   2.34049239E-05   2.57168722E-08
         109   1.07999933       2.05447323E-05  -3.16784804E-04   2.05211218E-05   2.36104825E-08
         110   1.08999932       1.71540214E-05  -3.58413788E-04   1.71332176E-05   2.08037818E-08
         111   1.09999931       1.34351785E-05  -3.82484024E-04   1.34176726E-05   1.75059540E-08
         112   1.10999930       9.56051372E-06  -3.89753201E-04   9.54669213E-06   1.38215910E-08
         113   1.11999929       5.69185113E-06  -3.81544320E-04   5.68189262E-06   9.95851224E-09
         114   1.12999928       1.97538679E-06  -3.59641650E-04   1.96931910E-06   6.06769390E-09
         115   1.13999927      -1.46236766E-06  -3.26179201E-04  -1.46470347E-06   2.33580977E-09
         116   1.14999926      -4.51751293E-06  -2.83526490E-04  -4.51633741E-06   1.17552190E-09
         117   1.15999925      -7.11055236E-06  -2.34176157E-04  -7.10622453E-06   4.32783054E-09
         118   1.16999924      -9.18708520E-06  -1.80637799E-04  -9.18007936E-06   7.00583769E-09
         119   1.17999923      -1.07174819E-05  -1.25341059E-04  -1.07082751E-05   9.20681487E-09
         120   1.18999922      -1.16956517E-05  -7.05510902E-05  -1.16847941E-05   1.08575477E-08
         121   1.19999921      -1.21370340E-05  -1.82982876E-05  -1.21250778E-05   1.19562173E-08
         122   1.20999920      -1.20759642E-05   2.96764338E-05  -1.20634659E-05   1.24982762E-08
         123   1.21999919      -1.15625708E-05   7.19601230E-05  -1.15500352E-05   1.25355655E-08
         124   1.22999918      -1.06593725E-05   1.07490167E-04  -1.06472808E-05   1.20917321E-08
         125   1.23999918      -9.43772829E-06   1.35561306E-04  -9.42647966E-06   1.12486305E-08
         126   1.24999917      -7.97428766E-06   1.55818358E-04  -7.96423683E-06   1.00508259E-08
         127   1.25999916      -6.34757907E-06   1.68236395E-04  -6.33899162E-06   8.58744897E-09
         128   1.26999915      -4.63485230E-06   1.73090244E-04  -4.62791968E-06   6.93262336E-09
         129   1.27999914      -2.90926937E-06   1.70915562E-04  -2.90408479E-06   5.18457455E-09
         130   1.28999913      -1.23751840E-06   1.62463664E-04  -1.23413258E-06   3.38582140E-09
